ue_id,timestamp,prb_alloc,target_thr,DRB.UEThpUl
0,2025-12-11 08:59:02,66,10000.0,[5500.0]
0,2025-12-11 08:59:03,46,10000.0,[5372.0]
0,2025-12-11 08:59:04,46,10000.0,[4001.0]
0,2025-12-11 08:59:05,66,10000.0,[4122.0]
0,2025-12-11 08:59:07,66,10000.0,[5663.0]
0,2025-12-11 08:59:08,66,10000.0,[5748.0]
0,2025-12-11 08:59:09,66,10000.0,[5705.0]
0,2025-12-11 08:59:10,66,10000.0,[5714.0]
0,2025-12-11 08:59:11,66,10000.0,[5773.0]
0,2025-12-11 08:59:12,66,10000.0,[5763.0]
0,2025-12-11 08:59:15,66,10000.0,[5745.0]
0,2025-12-11 08:59:16,66,10000.0,[5710.0]
0,2025-12-11 08:59:18,66,10000.0,[5770.0]
0,2025-12-11 08:59:19,66,10000.0,[5735.0]
0,2025-12-11 08:59:20,66,10000.0,[5768.0]
0,2025-12-11 08:59:21,66,10000.0,[5691.0]
0,2025-12-11 08:59:22,66,10000.0,[5783.0]
0,2025-12-11 08:59:23,66,10000.0,[5709.0]
0,2025-12-11 08:59:24,66,10000.0,[5504.0]
0,2025-12-11 08:59:25,46,10000.0,[5174.0]
0,2025-12-11 08:59:26,66,10000.0,[4427.0]
0,2025-12-11 08:59:27,66,10000.0,[5763.0]
0,2025-12-11 08:59:28,66,10000.0,[5753.0]
0,2025-12-11 08:59:29,66,10000.0,[5763.0]
0,2025-12-11 08:59:30,66,10000.0,[5757.0]
0,2025-12-11 08:59:31,66,10000.0,[5724.0]
0,2025-12-11 08:59:33,66,10000.0,[5736.0]
0,2025-12-11 08:59:34,66,10000.0,[5470.0]
0,2025-12-11 08:59:35,46,10000.0,[5436.0]
0,2025-12-11 08:59:36,46,10000.0,[4286.0]
0,2025-12-11 08:59:37,66,10000.0,[4006.0]
0,2025-12-11 08:59:38,66,10000.0,[5438.0]
0,2025-12-11 08:59:39,46,10000.0,[5756.0]
0,2025-12-11 08:59:40,46,10000.0,[3979.0]
0,2025-12-11 08:59:41,66,10000.0,[4210.0]
0,2025-12-11 08:59:42,66,10000.0,[5781.0]
0,2025-12-11 08:59:43,66,10000.0,[5751.0]
0,2025-12-11 08:59:44,66,10000.0,[5740.0]
0,2025-12-11 08:59:45,66,10000.0,[5762.0]
0,2025-12-11 08:59:46,66,10000.0,[5759.0]
0,2025-12-11 08:59:50,66,10000.0,[5755.0]
0,2025-12-11 08:59:51,66,10000.0,[5744.0]
0,2025-12-11 08:59:52,66,10000.0,[5733.0]
